Unnamed: 0,融券賣出成交,Unnamed: 2,借券賣出成交,Unnamed: 4
證券名稱,數量,金額,數量,金額
"=""0050   元大台灣50      """,0,0,171,"34,163,000"
"=""0051   元大中型100     """,0,0,0,0
"=""0052   富邦科技        """,0,0,248,"48,562,500"
"=""0053   元大電子        """,0,0,0,0
"=""0055   元大MSCI金融    """,0,0,8,"231,200"
"=""0056   元大高股息      """,0,0,"2,600","109,256,670"
"=""0057   富邦摩台        """,0,0,0,0
"=""0061   元大寶滬深      """,0,0,0,0
"=""006203   元大MSCI台灣    """,0,0,0,0
"=""006204   永豐臺灣加權    """,0,0,0,0
"=""006205   富邦上証        """,0,0,0,0
"=""006206   元大上證50      """,0,0,0,0
"=""006207   復華滬深        """,0,0,0,0
"=""006208   富邦台50        """,0,0,"2,144","248,142,900"
"=""00625K   富邦上証+R      """,0,0,0,0
"=""00631L   元大台灣50正2   """,33,"8,928,000",76,"20,549,400"
"=""00632R   元大台灣50反1   """,203,"662,540",0,0
"=""00633L   富邦上証正2     """,5,"161,500",0,0
"=""00634R   富邦上証反1     """,0,0,0,0
"=""00635U   期元大S&P黃金   """,0,0,0,0
"=""00636   國泰中國A50     """,0,0,0,0
"=""00636K   國泰中國A50+U   """,0,0,0,0
"=""00637L   元大滬深300正2  """,284,"3,711,820",0,0
"=""00638R   元大滬深300反1  """,0,0,0,0
"=""00639   富邦深100       """,0,0,68,"670,950"
"=""00640L   富邦日本正2     """,9,"568,100",0,0
"=""00641R   富邦日本反1     """,0,0,0,0
"=""00642U   期元大S&P石油   """,0,0,0,0
"=""00643   群益深証中小    """,0,0,0,0
"=""00643K   群益深証中小+R  """,0,0,0,0
"=""00645   富邦日本        """,0,0,0,0
"=""00646   元大S&P500      """,0,0,0,0
"=""00647L   元大S&P500正2   """,0,0,0,0
"=""00648R   元大S&P500反1   """,0,0,0,0
"=""00650L   復華香港正2     """,3,"29,270",0,0
"=""00651R   復華香港反1     """,1,"8,960",0,0
"=""00652   富邦印度        """,0,0,0,0
"=""00653L   富邦印度正2     """,3,"195,600",0,0
"=""00654R   富邦印度反1     """,0,0,0,0
"=""00655L   國泰中國A50正2  """,5,"110,280",0,0
"=""00656R   國泰中國A50反1  """,0,0,0,0
