Unnamed: 0,融券賣出成交,Unnamed: 2,借券賣出成交,Unnamed: 4
證券名稱,數量,金額,數量,金額
"=""0050   元大台灣50      """,43,"5,640,950",245,"32,162,750"
"=""0051   元大中型100     """,0,0,0,0
"=""0052   富邦科技        """,0,0,0,0
"=""0053   元大電子        """,0,0,0,0
"=""0054   元大台商50      """,0,0,0,0
"=""0055   元大MSCI金融    """,0,0,0,0
"=""0056   元大高股息      """,0,0,"2,570","84,176,390"
"=""0057   富邦摩台        """,0,0,0,0
"=""0061   元大寶滬深      """,0,0,0,0
"=""006203   元大MSCI台灣    """,0,0,0,0
"=""006204   永豐臺灣加權    """,0,0,0,0
"=""006205   富邦上証        """,0,0,0,0
"=""006206   元大上證50      """,0,0,0,0
"=""006207   復華滬深        """,0,0,9,"226,900"
"=""006208   富邦台50        """,0,0,0,0
"=""00625K   富邦上証+R      """,0,0,0,0
"=""00631L   元大台灣50正2   """,38,"4,782,650",0,0
"=""00632R   元大台灣50反1   """,800,"4,325,240",0,0
"=""00633L   富邦上証正2     """,574,"23,376,650",0,0
"=""00634R   富邦上証反1     """,1,"4,540",0,0
"=""00635U   期元大S&P黃金   """,6,"155,100",0,0
"=""00636   國泰中國A50     """,0,0,0,0
"=""00636K   國泰中國A50+U   """,0,0,0,0
"=""00637L   元大滬深300正2  ""","1,926","31,035,370",37,"576,640"
"=""00638R   元大滬深300反1  """,0,0,0,0
"=""00639   富邦深100       """,6,"78,440",10,"130,700"
"=""00640L   富邦日本正2     """,7,"190,120",0,0
"=""00641R   富邦日本反1     """,0,0,0,0
"=""00642U   期元大S&P石油   """,2,"39,300",0,0
"=""00643   群益深証中小    """,0,0,0,0
"=""00643K   群益深証中小+R  """,0,0,0,0
"=""00645   富邦日本        """,0,0,0,0
"=""00646   元大S&P500      """,0,0,0,0
"=""00647L   元大S&P500正2   """,1,"68,000",0,0
"=""00648R   元大S&P500反1   """,13,"89,120",0,0
"=""00650L   復華香港正2     """,15,"225,280",0,0
