單位名稱,買進金額,賣出金額,買賣差額
自營商(自行買賣),"2,958,421,592","5,175,427,113","-2,217,005,521"
自營商(避險),"11,558,044,438","12,908,944,962","-1,350,900,524"
投信,"7,058,908,813","5,775,305,732","1,283,603,081"
外資及陸資(不含外資自營商),"104,927,943,514","68,140,263,530","36,787,679,984"
外資自營商,"527,290","193,300","333,990"
合計,"126,503,318,357","91,999,941,337","34,503,377,020"
說明:,,,
自營商表示證券自營商專戶。,,,
投信表示本國投資信託基金。,,,
外資及陸資表示依「華僑及外國人投資證券管理辦法」及「大陸地區投資人來臺從事證券投資及期貨交易管理辦法」辦理登記等投資人。,,,
因外資自營商買賣金額已計入自營商買賣金額，故不納入三大法人買賣金額之合計數計算。,,,
本統計資訊含一般、零股、盤後定價、鉅額，不含拍賣、標購。,,,
本資訊以當日原始成交情形統計，不以證券商申報錯帳、更正帳號等調整後資料統計。,,,
"外幣成交值係以本公司當日下午3時30分公告匯率換算後加入成交金額。
公告匯率請參考本公司首頁>產品與服務>交易系統>雙幣ETF專區>代號對應及每日公告匯率。",,,
