日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
111/02/07,"5,074,289","120,561,839",23.05,24.1,23.05,23.95,1.1,"2,819"
111/02/08,"2,839,568","68,337,167",23.95,24.25,23.8,24.15,0.2,"1,783"
111/02/09,"1,936,230","46,792,267",24.2,24.3,24.05,24.25,0.1,"1,326"
111/02/10,"2,257,915","54,919,461",24.35,24.55,24.2,24.35,0.1,"1,209"
111/02/11,"1,402,144","33,906,888",24.15,24.3,24.1,24.15,-0.2,834
111/02/14,"1,762,152","41,745,406",23.9,23.9,23.6,23.6,-0.55,"1,376"
111/02/15,"1,297,745","30,872,363",23.7,23.95,23.6,23.6,0.0,"1,629"
111/02/16,"927,021","22,061,197",23.9,23.9,23.7,23.75,0.15,"1,295"
111/02/17,"1,874,386","44,960,057",23.85,24.15,23.8,24.05,0.3,"1,618"
111/02/18,"1,112,446","26,615,607",23.8,24.05,23.75,23.9,-0.15,"1,128"
111/02/21,"2,403,852","58,348,856",23.9,24.4,23.85,24.2,0.3,"1,472"
111/02/22,"2,255,325","53,646,948",24.15,24.15,23.55,23.7,-0.5,"1,823"
111/02/23,"961,325","22,870,385",23.75,23.95,23.7,23.8,0.1,"1,226"
111/02/24,"2,785,585","64,836,455",23.7,23.75,22.9,23.15,-0.65,"2,175"
111/02/25,"1,423,340","33,153,727",23.3,23.55,23.15,23.15,0.0,873
說明:,,,,,,,,
符號說明:+/-/X表示漲/跌/不比價,,,,,,,,
當日統計資訊含一般、零股、盤後定價、鉅額交易，不含拍賣、標購。,,,,,,,,
ETF證券代號第六碼為K、M、S、C者，表示該ETF以外幣交易。,,,,,,,,
權證證券代號可重複使用，權證顯示之名稱係目前存續權證之簡稱。,,,,,,,,
