109年11月16日 個股日本益比、殖利率及股價淨值比,109年11月16日 個股日本益比、殖利率及股價淨值比,109年11月16日 個股日本益比、殖利率及股價淨值比,109年11月16日 個股日本益比、殖利率及股價淨值比,109年11月16日 個股日本益比、殖利率及股價淨值比,109年11月16日 個股日本益比、殖利率及股價淨值比,109年11月16日 個股日本益比、殖利率及股價淨值比,109年11月16日 個股日本益比、殖利率及股價淨值比
證券代號,證券名稱,收盤價,殖利率(%),股利年度,本益比,股價淨值比,財報年/季
1101,台泥,42.35,7.08,108,10.08,1.3,109/3
1102,亞泥,43.95,6.83,108,10.29,1.04,109/3
1103,嘉泥,17.2,5.81,108,32.45,0.5,109/3
1104,環泥,21.75,4.6,108,10.88,0.8,109/3
1108,幸福,11.4,1.32,108,12.39,1.01,109/3
1109,信大,20.05,5.49,108,7.51,0.98,109/3
1110,東泥,17.1,0.58,108,-,1.16,109/3
1201,味全,20.7,6.43,108,27.60,1.6,109/3
1203,味王,36.0,2.78,108,18.46,1.69,109/3
1210,大成,46.65,4.72,108,13.18,1.94,109/3
1213,大飲,8.32,0.0,108,-,0.85,109/3
1215,卜蜂,72.4,5.52,108,11.00,2.44,109/3
1216,統一,68.0,3.68,108,18.58,3.5,109/3
1217,愛之味,7.87,0.0,108,19.20,0.66,109/3
1218,泰山,23.15,3.89,108,14.65,1.64,109/3
1219,福壽,19.0,2.11,108,10.11,1.43,109/3
1220,台榮,12.4,4.84,108,12.92,0.95,109/3
1225,福懋油,32.05,4.06,108,21.66,2.23,109/3
1227,佳格,63.3,4.19,108,16.36,3.42,109/3
1229,聯華,41.85,7.65,108,19.83,1.84,109/3
1231,聯華食,44.45,4.72,108,12.52,2.15,109/3
1232,大統益,125.0,4.0,108,18.20,4.85,109/3
1233,天仁,35.9,4.46,108,47.24,2.25,109/3
1234,黑松,33.1,5.14,108,15.11,0.74,109/3
1235,興泰,25.5,4.31,108,32.69,0.98,109/3
1236,宏亞,13.45,2.23,108,44.83,0.9,109/3
1256,鮮活果汁-KY,315.0,1.97,108,15.17,4.41,109/3
1301,台塑,88.1,4.99,108,44.95,1.92,109/3
1303,南亞,64.5,3.41,108,28.92,1.62,109/3
1304,台聚,18.7,2.67,108,14.38,1.03,109/3
1305,華夏,22.8,4.39,108,14.81,1.46,109/3
1307,三芳,21.35,3.75,108,40.28,1.08,109/3
1308,亞聚,19.05,5.77,108,13.32,1.03,109/3
1309,台達化,29.75,2.02,108,8.45,1.9,109/3
1310,台苯,17.2,5.81,108,-,1.45,109/3
1312,國喬,23.4,0.0,108,8.90,0.84,109/3
1313,聯成,14.65,1.37,108,24.02,0.84,109/3
1314,中石化,8.76,3.42,108,43.80,0.41,109/3
1315,達新,72.4,5.04,108,1.81,0.8,109/3
1316,上曜,11.65,0.0,108,-,1.12,109/3
1319,東陽,38.3,4.7,108,19.95,1.06,109/3
