113年12月23日 個股日本益比、殖利率及股價淨值比,113年12月23日 個股日本益比、殖利率及股價淨值比,113年12月23日 個股日本益比、殖利率及股價淨值比,113年12月23日 個股日本益比、殖利率及股價淨值比,113年12月23日 個股日本益比、殖利率及股價淨值比,113年12月23日 個股日本益比、殖利率及股價淨值比,113年12月23日 個股日本益比、殖利率及股價淨值比,113年12月23日 個股日本益比、殖利率及股價淨值比
證券代號,證券名稱,收盤價,殖利率(%),股利年度,本益比,股價淨值比,財報年/季
1101,台泥,32.25,3.1,112,27.10,1.01,113/3
1102,亞泥,40.95,5.13,112,13.93,0.82,113/3
1103,嘉泥,17.1,2.92,112,24.43,0.52,113/3
1104,環泥,28.25,7.08,112,12.39,0.83,113/3
1108,幸福,14.45,6.92,112,13.89,1.16,113/3
1109,信大,17.95,6.69,112,10.32,0.75,113/3
1110,東泥,20.6,0.97,112,42.04,1.26,113/3
1201,味全,17.8,1.52,112,21.71,1.18,113/3
1203,味王,40.45,2.72,112,20.02,1.61,113/3
1210,大成,50.7,4.38,112,12.52,1.74,113/3
1213,大飲,16.0,0.0,112,-,4.91,113/3
1215,卜蜂,92.1,5.97,112,14.62,2.66,113/3
1216,統一,83.1,3.61,112,24.73,3.64,113/3
1217,愛之味,11.6,1.98,112,17.31,0.76,113/3
1218,泰山,19.8,0.0,112,11.72,0.76,113/3
1219,福壽,15.6,5.13,112,26.44,1.18,113/3
1220,台榮,17.8,2.25,112,12.45,1.29,113/3
1225,福懋油,45.4,3.08,112,25.51,3.0,113/3
1227,佳格,37.05,3.37,112,21.79,1.89,113/3
1229,聯華,52.2,4.02,112,22.40,1.86,113/3
1231,聯華食,131.0,1.98,112,29.37,5.81,113/3
1232,大統益,146.5,4.51,112,18.13,4.41,113/3
1233,天仁,30.25,2.98,112,33.99,1.94,113/3
1234,黑松,41.45,4.58,112,17.27,0.89,113/3
1235,興泰,84.1,1.19,112,18.13,1.08,113/3
1236,宏亞,22.7,2.86,112,-,0.76,113/3
1256,鮮活果汁-KY,135.5,4.87,112,17.26,1.33,113/3
1301,台塑,37.25,2.68,112,-,0.75,113/3
1303,南亞,31.1,2.25,112,77.75,0.69,113/3
1304,台聚,11.2,3.13,112,-,0.55,113/3
1305,華夏,12.3,2.85,112,-,0.79,113/3
1307,三芳,38.8,3.87,112,12.89,1.59,113/3
1308,亞聚,13.85,3.25,112,-,0.66,113/3
1309,台達化,14.4,2.08,112,-,0.9,113/3
1310,台苯,10.0,0.0,112,-,0.77,113/3
1312,國喬,10.6,0.0,112,-,0.35,113/3
1313,聯成,9.08,2.2,112,-,0.42,113/3
1314,中石化,7.47,0.0,112,23.34,0.36,113/3
1315,達新,70.0,7.14,112,70.00,0.68,113/3
1316,上曜,14.0,0.0,112,-,1.17,113/3
1319,東陽,115.0,3.48,112,17.48,2.6,113/3
