114年06月03日 個股日本益比、殖利率及股價淨值比,114年06月03日 個股日本益比、殖利率及股價淨值比,114年06月03日 個股日本益比、殖利率及股價淨值比,114年06月03日 個股日本益比、殖利率及股價淨值比,114年06月03日 個股日本益比、殖利率及股價淨值比,114年06月03日 個股日本益比、殖利率及股價淨值比,114年06月03日 個股日本益比、殖利率及股價淨值比,114年06月03日 個股日本益比、殖利率及股價淨值比
證券代號,證券名稱,收盤價,殖利率(%),股利年度,本益比,股價淨值比,財報年/季
1101,台泥,26.85,3.72,113,21.14,0.81,114/1
1102,亞泥,41.8,5.26,113,13.10,0.84,114/1
1103,嘉泥,14.65,3.75,113,21.87,0.46,114/1
1104,環泥,30.2,5.63,113,13.67,0.87,114/1
1108,幸福,15.05,4.98,113,12.14,1.21,114/1
1109,信大,16.8,5.36,113,13.23,0.68,114/1
1110,東泥,20.05,1.5,113,31.33,1.21,114/1
1201,味全,15.9,3.14,113,19.16,1.05,114/1
1203,味王,38.15,3.15,113,16.59,1.43,114/1
1210,大成,60.9,4.6,113,14.30,2.09,114/1
1213,大飲,12.8,2.73,113,1.43,1.02,114/1
1215,卜蜂,111.0,4.05,113,14.47,3.19,114/1
1216,統一,79.3,3.78,113,22.21,3.17,114/1
1217,愛之味,10.8,3.43,113,46.96,0.76,114/1
1218,泰山,20.9,6.46,113,13.23,0.82,114/1
1219,福壽,14.75,3.39,113,30.10,1.1,114/1
1220,台榮,13.35,5.24,113,17.12,0.97,114/1
1227,佳格,33.15,4.22,113,18.62,1.59,114/1
1229,聯華,44.8,4.02,113,18.98,1.56,114/1
1231,聯華食,131.0,1.98,113,36.29,5.33,114/1
1232,大統益,162.0,4.32,113,19.29,4.33,114/1
1233,天仁,31.9,2.98,113,36.25,2.13,114/1
1234,黑松,40.8,4.66,113,16.06,0.89,114/1
1235,興泰,61.3,4.08,113,-,0.84,114/1
1236,宏亞,22.25,2.7,113,-,0.8,114/1
1256,鮮活果汁-KY,117.0,4.02,113,14.72,1.12,114/1
1301,台塑,33.35,1.5,113,-,0.73,114/1
1303,南亞,27.65,2.53,113,86.41,0.64,114/1
1304,台聚,9.32,2.15,113,-,0.49,114/1
1305,華夏,10.2,1.47,113,-,0.7,114/1
1307,三芳,37.85,7.13,113,10.07,1.54,114/1
1308,亞聚,11.6,2.16,113,-,0.61,114/1
1309,台達化,11.05,1.81,113,-,0.7,114/1
1310,台苯,7.82,0.0,113,-,0.58,114/1
1312,國喬,10.55,0.0,112,-,0.36,114/1
1313,聯成,7.94,1.89,113,-,0.38,114/1
1314,中石化,6.77,0.0,113,-,0.32,114/1
1315,達新,65.9,7.59,113,34.87,0.69,114/1
1316,上曜,14.45,0.0,113,-,1.24,114/1
1319,東陽,132.5,4.0,113,16.77,2.69,114/1
1321,大洋,36.15,1.05,113,1807.50,1.34,114/1
1323,永裕,20.75,4.34,113,8.79,0.72,114/1
1324,地球,11.25,1.78,113,1125.00,0.89,114/1
1325,恆大,41.5,0.72,113,-,1.32,114/1
1326,台化,23.0,2.17,113,-,0.49,114/1
1337,再生-KY,5.8,0.0,112,-,0.38,114/1
1338,廣華-KY,24.4,3.07,113,-,0.33,114/1
1339,昭輝,51.1,5.87,113,12.22,0.95,114/1
1340,勝悅-KY,6.99,0.0,112,-,0.35,114/1
1341,富林-KY,65.7,7.91,113,12.71,2.79,114/1
1342,八貫,90.7,5.28,113,14.06,3.28,114/1
1402,遠東新,32.7,4.89,113,16.27,0.73,114/1
1409,新纖,12.5,4.8,113,11.57,0.54,114/1
1410,南染,39.8,1.26,113,94.76,2.36,114/1
1413,宏洲,11.85,0.0,113,-,1.48,114/1
1414,東和,19.1,1.2,113,127.33,1.36,114/1
1416,廣豐,12.45,4.5,113,16.17,0.52,114/1
1417,嘉裕,7.96,0.0,113,-,0.63,114/1
1418,東華,22.2,0.0,112,51.63,0.95,114/1
1419,新紡,66.1,2.27,113,22.56,1.29,114/1
1423,利華,37.2,2.15,113,24.31,1.09,114/1
1432,大魯閣,16.95,0.0,113,-,1.8,114/1
1434,福懋,15.8,5.06,113,17.75,0.72,114/1
1435,中福,35.0,0.0,112,-,4.27,114/1
1436,華友聯,117.5,11.27,113,6.34,3.03,114/1
1437,勤益控,32.25,4.19,113,11.60,0.79,114/1
1438,三地開發,40.5,0.0,112,-,1.55,114/1
1439,雋揚,31.3,0.96,113,16.22,1.04,114/1
1440,南紡,13.25,2.26,113,-,0.77,114/1
1441,大東,12.45,0.0,113,4.84,1.5,114/1
1442,名軒,72.1,6.24,113,10.24,2.93,114/1
1443,立益物流,30.5,0.0,112,18.60,1.87,114/1
1444,力麗,6.9,0.0,112,-,0.64,114/1
1445,大宇,15.6,3.21,113,-,0.89,114/1
1446,宏和,26.5,7.55,113,3.27,1.27,114/1
1447,力鵬,6.05,0.0,112,-,0.58,114/1
1449,佳和,13.05,0.0,113,21.39,0.69,114/1
1451,年興,19.3,5.18,113,7.98,0.53,114/1
1452,宏益,12.3,4.07,113,21.21,0.6,114/1
1453,大將,14.45,2.08,113,-,1.12,114/1
1454,台富,15.35,1.63,113,-,1.23,114/1
1455,集盛,9.28,0.0,112,-,0.8,114/1
1456,怡華,12.7,1.57,112,11.65,0.76,114/1
1457,宜進,17.65,5.67,113,13.07,0.79,114/1
1459,聯發,11.7,0.0,112,-,1.27,114/1
1460,宏遠,7.0,0.0,113,-,0.79,114/1
1463,強盛新,21.15,9.93,113,5.99,1.19,114/1
1464,得力,13.35,7.04,113,11.03,0.95,114/1
1465,偉全,13.6,4.41,113,21.59,0.86,114/1
1466,聚隆,17.95,0.0,112,39.02,1.35,114/1
1467,南緯,8.27,0.0,112,22.97,0.65,114/1
1468,昶和,14.2,0.0,112,14.95,1.6,114/1
1470,大統新創,22.3,4.53,113,22.30,1.98,114/1
1471,首利,11.15,0.0,112,44.60,1.12,114/1
1472,三洋實業,101.0,2.97,113,26.65,2.43,114/1
1473,台南,29.75,6.72,113,10.51,1.0,114/1
1474,弘裕,12.6,3.17,113,33.16,0.74,114/1
1475,業旺,43.8,8.22,113,6.71,1.73,114/1
1476,儒鴻,411.5,4.13,113,16.37,4.34,114/1
1477,聚陽,267.0,6.4,113,15.44,4.88,114/1
1503,士電,172.0,2.62,113,29.20,2.41,114/1
1504,東元,53.2,4.14,113,19.49,1.55,114/1
1506,正道,11.65,0.0,112,105.91,1.24,114/1
1512,瑞利,7.66,0.0,112,-,1.14,114/1
1513,中興電,153.0,3.01,113,21.31,3.91,114/1
1514,亞力,108.0,1.76,113,38.85,4.74,114/1
1515,力山,29.75,3.36,113,61.98,1.43,114/1
1516,川飛,22.2,1.4,112,-,4.36,114/1
1517,利奇,11.05,1.81,113,-,0.68,114/1
1519,華城,455.5,2.2,113,28.76,18.78,114/1
1521,大億,27.5,3.64,113,20.68,1.14,114/1
1522,堤維西,45.85,6.54,113,11.61,1.47,114/1
1524,耿鼎,30.9,7.44,113,8.66,1.78,114/1
1525,江申,62.8,4.94,113,14.74,0.9,114/1
1526,日馳,21.8,2.75,112,-,0.94,114/1
1527,鑽全,37.5,5.87,113,12.34,1.03,114/1
1528,恩德,13.25,0.75,113,-,1.12,114/1
1529,樂事綠能,29.4,0.68,113,2940.00,2.68,114/1
1530,亞崴,31.7,4.73,113,27.81,0.92,114/1
1531,高林股,12.0,3.33,113,21.05,0.58,114/1
1532,勤美,25.5,6.86,113,18.75,0.73,114/1
1533,車王電,27.95,0.0,112,-,1.22,114/1
1535,中宇,55.1,5.44,113,13.88,1.76,114/1
1536,和大,59.3,1.35,113,5930.00,1.9,114/1
1537,廣隆,143.5,7.32,113,12.31,2.37,114/1
1538,正峰,28.2,0.0,112,-,5.01,114/1
1539,巨庭,18.5,4.59,113,18.14,0.73,114/1
1540,喬福,29.85,5.36,113,15.31,1.63,114/1
1541,錩泰,27.4,1.82,113,33.01,1.08,114/1
1558,伸興,96.0,6.25,113,14.46,1.13,114/1
1560,中砂,270.5,1.48,113,37.16,5.72,114/1
1563,巧新,55.7,3.95,113,14.62,1.4,114/1
1568,倉佑,22.95,5.23,113,17.00,1.31,114/1
1582,信錦,78.9,6.97,113,12.25,1.42,114/1
1583,程泰,59.1,5.08,113,16.33,1.13,114/1
1587,吉茂,29.0,1.72,113,-,1.5,114/1
1589,永冠-KY,26.0,0.0,113,-,0.39,114/1
1590,亞德客-KY,943.0,2.24,113,24.40,4.06,114/1
1597,直得,86.6,0.81,113,105.61,3.21,114/1
1598,岱宇,22.1,2.26,113,-,0.73,114/1
1603,華電,36.9,4.07,113,12.14,0.83,114/1
1604,聲寶,26.3,5.7,113,12.83,1.16,114/1
1605,華新,20.9,2.39,113,32.66,0.62,114/1
1608,華榮,23.7,4.22,113,19.27,1.26,114/1
1609,大亞,36.7,2.45,113,21.85,1.8,114/1
1611,中電,13.25,6.04,113,30.11,0.95,114/1
