113年08月30日 個股日本益比、殖利率及股價淨值比,113年08月30日 個股日本益比、殖利率及股價淨值比,113年08月30日 個股日本益比、殖利率及股價淨值比,113年08月30日 個股日本益比、殖利率及股價淨值比,113年08月30日 個股日本益比、殖利率及股價淨值比,113年08月30日 個股日本益比、殖利率及股價淨值比,113年08月30日 個股日本益比、殖利率及股價淨值比,113年08月30日 個股日本益比、殖利率及股價淨值比
證券代號,證券名稱,收盤價,殖利率(%),股利年度,本益比,股價淨值比,財報年/季
1101,台泥,32.95,3.03,112,35.05,1.06,113/2
1102,亞泥,45.1,4.66,112,14.27,0.9,113/2
1103,嘉泥,18.35,2.72,112,122.33,0.57,113/2
1104,環泥,30.9,6.47,112,10.16,0.92,113/2
1108,幸福,15.2,6.58,112,12.26,1.25,113/2
1109,信大,18.35,6.54,112,9.66,0.77,113/2
1110,東泥,22.7,0.88,112,94.58,1.42,113/2
1201,味全,18.45,1.46,112,27.54,1.24,113/2
1203,味王,53.3,2.06,112,23.90,2.19,113/2
1210,大成,53.6,4.14,112,11.73,1.94,113/2
1213,大飲,12.25,0.0,111,-,3.42,113/2
1215,卜蜂,99.0,5.56,112,14.64,3.15,113/2
1216,統一,82.6,3.63,112,25.26,3.78,113/2
1217,愛之味,12.5,1.84,112,19.84,0.83,113/2
1218,泰山,20.9,0.0,112,13.93,0.82,113/2
1219,福壽,17.35,4.61,112,20.41,1.28,113/2
1220,台榮,16.7,2.4,112,12.75,1.24,113/2
1225,福懋油,159.5,0.88,112,77.80,10.76,113/2
1227,佳格,39.1,3.2,112,22.87,2.05,113/2
1229,聯華,63.0,3.33,112,23.16,2.1,113/2
1231,聯華食,110.0,2.36,112,23.71,4.62,113/2
1232,大統益,147.5,4.47,112,18.05,4.67,113/2
1233,天仁,32.6,2.76,112,33.61,2.03,113/2
1234,黑松,42.5,4.47,112,17.42,0.93,113/2
1235,興泰,123.5,0.81,112,26.05,1.45,113/2
1236,宏亞,24.1,2.7,112,185.38,0.83,113/2
1256,鮮活果汁-KY,160.0,4.13,112,17.72,1.67,113/2
1301,台塑,51.6,1.94,112,61.43,0.96,113/2
1303,南亞,45.3,1.55,112,48.19,0.97,113/2
1304,台聚,15.0,2.33,112,-,0.71,113/2
1305,華夏,16.95,2.06,112,56.50,1.04,113/2
1307,三芳,33.8,4.44,112,11.94,1.42,113/2
1308,亞聚,18.05,2.49,112,-,0.85,113/2
1309,台達化,18.2,1.65,112,-,1.13,113/2
1310,台苯,13.1,0.0,112,-,0.98,113/2
1312,國喬,13.25,0.0,112,-,0.44,113/2
1313,聯成,11.95,1.67,112,-,0.53,113/2
1314,中石化,9.73,0.0,112,30.41,0.46,113/2
1315,達新,71.2,7.02,112,37.28,0.67,113/2
1316,上曜,20.35,0.0,112,-,1.66,113/2
1319,東陽,95.9,4.17,112,14.25,2.24,113/2
1321,大洋,39.4,1.02,112,37.52,1.4,113/2
1323,永裕,29.7,3.37,112,30.62,1.09,113/2
1324,地球,13.25,1.51,112,38.97,1.03,113/2
1325,恆大,29.7,2.02,112,330.00,0.92,113/2
1326,台化,43.8,2.85,112,23.30,0.79,113/2
1337,再生-KY,7.13,0.0,112,-,0.44,113/2
1338,廣華-KY,32.75,1.53,112,-,0.44,113/2
1339,昭輝,58.8,5.1,112,9.20,1.1,113/2
1340,勝悅-KY,9.76,0.0,112,-,0.42,113/2
1341,富林-KY,67.2,6.55,112,14.77,2.75,113/2
1342,八貫,95.5,6.28,112,12.43,3.15,113/2
1402,遠東新,36.25,3.72,112,20.37,0.85,113/2
1409,新纖,16.25,3.38,112,19.82,0.71,113/2
1410,南染,38.05,0.79,112,102.84,2.23,113/2
1413,宏洲,9.67,0.0,112,-,1.2,113/2
1414,東和,22.15,1.13,112,82.04,1.53,113/2
1416,廣豐,13.0,3.85,112,13.83,0.62,113/2
1417,嘉裕,11.05,1.81,112,-,0.83,113/2
1418,東華,34.0,0.0,112,55.74,1.52,113/2
1419,新紡,48.6,2.47,112,20.95,0.99,113/2
1423,利華,44.7,1.34,112,62.96,1.43,113/2
1432,大魯閣,17.75,0.0,112,77.17,1.87,113/2
1434,福懋,21.4,2.34,112,112.63,0.74,113/2
1435,中福,0.0,0.0,111,-,5.14,113/2
1436,華友聯,168.0,3.9,112,10.92,4.41,113/2
1437,勤益控,35.9,3.15,112,10.44,0.91,113/2
1438,三地開發,83.5,0.0,112,-,4.2,113/2
1439,雋揚,34.7,0.86,112,22.10,1.18,113/2
1440,南紡,16.5,2.12,112,11.00,0.92,113/2
1441,大東,16.8,0.0,112,186.67,2.03,113/2
1442,名軒,64.8,5.4,112,8.19,3.25,113/2
1443,立益物流,32.8,0.0,112,16.48,2.12,113/2
1444,力麗,9.48,0.0,112,45.14,0.85,113/2
1445,大宇,19.25,12.99,112,2.56,1.06,113/2
1446,宏和,50.9,1.38,112,9.94,3.5,113/2
1447,力鵬,8.96,0.0,112,-,0.82,113/2
1449,佳和,19.5,0.21,112,16.96,0.95,113/2
1451,年興,20.2,2.48,112,-,0.58,113/2
1452,宏益,17.15,1.75,112,21.99,0.8,113/2
1453,大將,21.2,1.42,112,29.44,1.55,113/2
1454,台富,18.65,1.34,112,71.73,1.43,113/2
1455,集盛,11.45,0.0,112,71.56,0.94,113/2
1456,怡華,21.4,0.93,112,-,1.4,113/2
1457,宜進,20.55,7.3,112,7.06,0.87,113/2
1459,聯發,10.5,0.0,112,30.88,1.11,113/2
1460,宏遠,7.3,0.0,112,-,0.85,113/2
1463,強盛新,25.7,1.95,112,50.39,1.91,113/2
1464,得力,13.4,1.87,112,27.35,1.04,113/2
1465,偉全,15.6,3.21,112,20.80,0.97,113/2
1466,聚隆,12.3,0.0,112,-,0.95,113/2
1467,南緯,10.65,0.0,112,53.25,0.86,113/2
1468,昶和,14.3,0.0,112,18.82,1.72,113/2
1470,大統新創,22.75,2.55,112,32.50,1.97,113/2
1471,首利,14.4,0.0,112,720.00,1.49,113/2
1472,三洋實業,60.7,3.29,112,15.10,1.85,113/2
1473,台南,37.3,3.22,112,11.51,1.37,113/2
