114年09月24日 個股日本益比、殖利率及股價淨值比,114年09月24日 個股日本益比、殖利率及股價淨值比,114年09月24日 個股日本益比、殖利率及股價淨值比,114年09月24日 個股日本益比、殖利率及股價淨值比,114年09月24日 個股日本益比、殖利率及股價淨值比,114年09月24日 個股日本益比、殖利率及股價淨值比,114年09月24日 個股日本益比、殖利率及股價淨值比,114年09月24日 個股日本益比、殖利率及股價淨值比
證券代號,證券名稱,收盤價,殖利率(%),股利年度,本益比,股價淨值比,財報年/季
1101,台泥,23.45,4.26,113,22.77,0.82,114/2
1102,亞泥,37.1,5.93,113,13.16,0.80,114/2
1103,嘉泥,13.4,4.1,113,111.67,0.49,114/2
1104,環泥,30.3,5.61,113,13.65,0.93,114/2
1108,幸福,15.05,4.98,113,6.52,1.09,114/2
1109,信大,15.7,5.73,113,16.35,0.68,114/2
1110,東泥,16.75,1.79,113,31.60,1.02,114/2
1201,味全,15.4,3.25,113,22.65,1.07,114/2
1203,味王,39.7,3.02,113,21.34,1.61,114/2
1210,大成,52.0,5.44,113,12.97,1.85,114/2
1213,大飲,12.05,2.9,113,1.39,1.01,114/2
1215,卜蜂,136.0,3.31,113,15.16,3.76,114/2
1216,統一,79.1,3.79,113,22.60,3.85,114/2
1217,愛之味,10.55,3.51,113,75.36,0.75,114/2
1218,泰山,19.05,7.09,113,13.14,0.74,114/2
1219,福壽,13.45,3.72,113,49.81,1.03,114/2
1220,台榮,12.85,5.45,113,37.79,0.98,114/2
1225,福懋油,30.0,2.3,113,21.43,1.87,114/2
1227,佳格,30.1,4.65,113,18.93,1.61,114/2
1229,聯華,48.6,3.7,113,20.42,1.70,114/2
1231,聯華食,129.0,2.02,113,35.25,5.44,114/2
1232,大統益,147.0,4.76,113,18.97,4.53,114/2
1233,天仁,30.8,3.08,113,38.99,2.10,114/2
1234,黑松,38.25,4.97,113,16.92,0.83,114/2
1235,興泰,63.1,3.96,113,-,0.90,114/2
1236,宏亞,24.0,2.5,113,-,0.84,114/2
1256,鮮活果汁-KY,170.0,2.76,113,19.23,1.84,114/2
1301,台塑,38.05,1.31,113,-,0.91,114/2
1303,南亞,38.6,1.81,113,-,0.97,114/2
1304,台聚,10.1,1.98,113,-,0.60,114/2
1305,華夏,11.55,1.3,113,-,0.85,114/2
1307,三芳,30.5,8.85,113,10.55,1.39,114/2
1308,亞聚,11.7,2.14,113,-,0.68,114/2
1309,台達化,10.7,1.87,113,-,0.76,114/2
1310,台苯,8.56,0.0,113,-,0.65,114/2
1312,國喬,9.39,0.0,113,-,0.36,114/2
1313,聯成,10.1,1.49,113,-,0.55,114/2
1314,中石化,7.23,0.0,113,-,0.36,114/2
1315,達新,64.1,7.8,113,95.67,0.69,114/2
1316,上曜,14.6,0.0,113,-,1.27,114/2
1319,東陽,94.2,5.63,113,13.63,2.14,114/2
1321,大洋,36.45,1.04,113,-,1.40,114/2
1323,永裕,19.8,4.55,113,9.80,0.76,114/2
1324,地球,11.2,1.79,113,-,0.94,114/2
1325,恆大,29.9,1.0,113,-,0.99,114/2
1326,台化,28.6,1.75,113,-,0.65,114/2
1337,再生-KY,5.03,0.0,113,-,0.38,114/2
1338,廣華-KY,22.15,3.52,113,-,0.34,114/2
1339,昭輝,41.8,7.18,113,19.00,0.81,114/2
1340,勝悅-KY,8.62,0.0,113,-,0.50,114/2
1341,富林-KY,59.8,8.7,113,14.07,2.83,114/2
1342,八貫,85.5,5.6,113,15.38,2.97,114/2
1402,遠東新,27.65,5.79,113,17.84,0.68,114/2
1409,新纖,14.1,4.26,113,19.05,0.61,114/2
1410,南染,34.7,1.47,113,150.87,2.11,114/2
1413,宏洲,10.8,0.0,113,30.00,1.28,114/2
1414,東和,18.95,1.21,113,157.92,1.35,114/2
1416,廣豐,11.2,5.0,113,18.06,0.51,114/2
1417,嘉裕,8.25,0.0,113,-,0.66,114/2
1418,東華,21.2,0.0,113,424.00,0.95,114/2
1419,新紡,56.0,2.68,113,16.92,1.11,114/2
1423,利華,38.0,2.11,113,20.11,1.11,114/2
1432,大魯閣,17.4,0.0,113,-,2.02,114/2
1434,福懋,15.1,5.3,113,20.68,0.73,114/2
1435,中福,26.15,0.0,113,-,3.22,114/2
1436,華友聯,73.0,17.55,113,4.46,1.76,114/2
1437,勤益控,31.3,4.31,113,20.46,0.79,114/2
1438,三地開發,37.45,0.0,113,-,1.44,114/2
1439,雋揚,28.85,1.04,113,12.60,0.95,114/2
1440,南紡,13.55,2.21,113,-,0.84,114/2
1441,大東,11.2,0.0,113,-,1.69,114/2
1442,名軒,44.15,10.19,113,8.18,2.12,114/2
1443,立益物流,28.6,0.0,113,38.13,1.70,114/2
1444,力麗,6.5,0.0,113,-,0.64,114/2
1445,大宇,15.15,3.3,113,-,0.94,114/2
1446,宏和,20.0,10.0,113,2.82,1.00,114/2
1447,力鵬,5.78,0.0,113,-,0.61,114/2
1449,佳和,11.7,0.0,113,65.00,0.61,114/2
1451,年興,17.8,5.62,113,10.79,0.51,114/2
1452,宏益,13.75,3.64,113,-,0.68,114/2
1453,大將,13.6,2.21,113,-,1.05,114/2
1454,台富,14.25,1.75,113,-,1.20,114/2
1455,集盛,8.99,0.0,113,-,0.80,114/2
1456,怡華,12.45,0.0,113,8.59,0.75,114/2
1457,宜進,16.35,6.12,113,15.72,0.74,114/2
1459,聯發,11.55,0.0,113,27.50,1.17,114/2
1460,宏遠,5.85,0.0,113,-,0.73,114/2
1463,強盛新,19.4,10.82,113,5.86,1.29,114/2
1464,得力,11.1,8.47,113,20.56,0.96,114/2
1465,偉全,13.3,4.51,113,-,0.90,114/2
1466,聚隆,17.4,0.0,113,-,1.33,114/2
1467,南緯,7.5,0.0,113,-,0.68,114/2
1468,昶和,12.85,0.0,113,-,1.62,114/2
1470,大統新創,0.0,4.54,113,39.04,2.00,114/2
1471,首利,9.7,0.0,113,-,1.02,114/2
1472,三洋實業,90.3,3.32,113,17.04,2.21,114/2
1473,台南,25.15,7.95,113,13.38,1.00,114/2
1474,弘裕,12.2,3.28,113,71.76,0.79,114/2
1475,業旺,33.35,10.79,113,10.72,1.62,114/2
1476,儒鴻,434.0,3.92,113,20.67,4.61,114/2
1477,聚陽,294.5,5.81,113,18.06,5.41,114/2
1503,士電,183.0,2.46,113,29.33,2.64,114/2
1504,東元,101.5,2.17,113,38.45,3.10,114/2
1506,正道,13.1,0.0,113,262.00,1.44,114/2
1512,瑞利,8.38,0.0,113,-,1.37,114/2
1513,中興電,159.5,2.88,113,21.94,4.23,114/2
1514,亞力,103.0,1.84,113,37.59,4.76,114/2
1515,力山,28.8,3.47,113,-,1.44,114/2
1516,川飛,15.2,0.0,113,-,3.02,114/2
