114年09月25日 個股日本益比、殖利率及股價淨值比,114年09月25日 個股日本益比、殖利率及股價淨值比,114年09月25日 個股日本益比、殖利率及股價淨值比,114年09月25日 個股日本益比、殖利率及股價淨值比,114年09月25日 個股日本益比、殖利率及股價淨值比,114年09月25日 個股日本益比、殖利率及股價淨值比,114年09月25日 個股日本益比、殖利率及股價淨值比,114年09月25日 個股日本益比、殖利率及股價淨值比
證券代號,證券名稱,收盤價,殖利率(%),股利年度,本益比,股價淨值比,財報年/季
1101,台泥,23.95,4.18,113,23.25,0.84,114/2
1102,亞泥,37.1,5.93,113,13.16,0.80,114/2
1103,嘉泥,13.6,4.04,113,113.33,0.50,114/2
1104,環泥,30.8,5.52,113,13.87,0.95,114/2
1108,幸福,15.1,4.97,113,6.54,1.10,114/2
1109,信大,15.7,5.73,113,16.35,0.68,114/2
1110,東泥,16.9,1.78,113,31.89,1.03,114/2
1201,味全,15.45,3.24,113,22.72,1.08,114/2
1203,味王,39.35,3.05,113,21.16,1.59,114/2
1210,大成,52.2,5.42,113,13.02,1.86,114/2
1213,大飲,12.3,2.85,113,1.42,1.03,114/2
1215,卜蜂,139.0,3.24,113,15.50,3.84,114/2
1216,統一,78.3,3.83,113,22.37,3.82,114/2
1217,愛之味,10.6,3.49,113,75.71,0.76,114/2
1218,泰山,19.2,7.03,113,13.24,0.74,114/2
1219,福壽,13.55,3.69,113,50.19,1.04,114/2
1220,台榮,12.85,5.45,113,37.79,0.98,114/2
1225,福懋油,29.95,2.3,113,21.39,1.86,114/2
1227,佳格,30.3,4.62,113,19.06,1.62,114/2
1229,聯華,48.8,3.69,113,20.50,1.71,114/2
1231,聯華食,130.0,2.0,113,35.52,5.48,114/2
1232,大統益,147.0,4.76,113,18.97,4.53,114/2
1233,天仁,30.85,3.08,113,39.05,2.11,114/2
1234,黑松,38.25,4.97,113,16.92,0.83,114/2
1235,興泰,63.0,3.97,113,-,0.90,114/2
1236,宏亞,24.3,2.47,113,-,0.85,114/2
1256,鮮活果汁-KY,172.0,2.73,113,19.46,1.87,114/2
1301,台塑,38.9,1.29,113,-,0.93,114/2
1303,南亞,40.9,1.71,113,-,1.03,114/2
1304,台聚,10.3,1.94,113,-,0.61,114/2
1305,華夏,11.75,1.28,113,-,0.86,114/2
1307,三芳,30.65,8.81,113,10.61,1.40,114/2
1308,亞聚,11.9,2.1,113,-,0.69,114/2
1309,台達化,10.9,1.83,113,-,0.77,114/2
1310,台苯,8.82,0.0,113,-,0.67,114/2
1312,國喬,9.64,0.0,113,-,0.37,114/2
1313,聯成,10.6,1.42,113,-,0.57,114/2
1314,中石化,7.37,0.0,113,-,0.36,114/2
1315,達新,64.5,7.75,113,96.27,0.69,114/2
1316,上曜,15.15,0.0,113,-,1.32,114/2
1319,東陽,93.9,5.64,113,13.59,2.14,114/2
1321,大洋,36.45,1.04,113,-,1.40,114/2
1323,永裕,19.8,4.55,113,9.80,0.76,114/2
1324,地球,11.15,1.79,113,-,0.93,114/2
1325,恆大,30.15,1.0,113,-,1.00,114/2
1326,台化,29.7,1.68,113,-,0.67,114/2
1337,再生-KY,5.05,0.0,113,-,0.38,114/2
1338,廣華-KY,22.2,3.51,113,-,0.34,114/2
1339,昭輝,41.65,7.2,113,18.93,0.80,114/2
1340,勝悅-KY,8.49,0.0,113,-,0.49,114/2
